0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.07143241656589407	0.07140824191359563	0.07043646863970231	0.06931408179634628	0.07041401398193838	0.06663283402109606	0.06901203115447127	0.07049965803403159	0.07402203069523591	0.06661125633870923	0.0689896226557404	0.0704771014011435	0.0739967937918909	0.06658968023033375	0.06896721548396383	0.07045454579328404	0.07397155802744489	0.06712623491222884	0.06879776990898041	0.07043199121278779	0.0	0.06710435173388922	0.06877469055938319	0.07040943766193512	0.0	0.06682020332426494	0.06996071232557755	0.0	0.06993669351219237	0.0	0.07172288577940658	0.0	0.07169650712623528	0.07578651569286507	0.07575446332736006	0.07572241426978997	0.08001674682594297
0.2677152121597312	0.26765058905538025	0.26405354778734014	0.26375856507353534	0.26399069577037015	0.2564827439135825	0.2622659516871401	0.26400846569602526	0.27465816959571066	0.2564210667557596	0.2622028084439375	0.263945282948832	0.27459100065488357	0.2563593645527935	0.2621396395262513	0.26388207431282157	0.27452380444973146	0.2576541961340647	0.2633801230598316	0.12249415040421513	0.06692340183001642	0.25759185837165943	0.2633159374170797	0.122493728372047	0.066923989022363	0.25902763244629884	0.2655587391887829	0.05741432648899388	0.26549331922503255	0.05741467111715066	0.27075500569622657	0.004799274127383075	0.2706867575261683	0.2858179014107699	0.2857423413527168	0.2856667519487732	0.297265338128461
0.20586081414955626	0.2058604787429331	0.23121034905137847	0.44509565315921995	0.2312075681412165	0.4347617227202095	0.44029202876859785	0.24290301087527413	0.4556821899089754	0.4346931568498719	0.44022278692741124	0.24289869080009527	0.4556104016080515	0.43462455213804535	0.4401535057768575	0.24289437068790576	0.4555385722879561	0.4350626224646712	0.4446296844821018	0.06117177441395062	0.17890431872714502	0.434993678459731	0.4445590254169954	0.06117175678242998	0.1789040473165286	0.43632490574567706	0.4460065381827221	0.03717919435065378	0.44593500851375717	0.037179176398129704	0.4550374792956497	0.12280306667475596	0.45496271228994306	0.47602773507732216	0.47594694617116184	0.47586611184185856	0.49173583270165305
0.411877812384741	0.4118611219152981	0.14708550789477293	0.5767659592993999	0.1470856010228712	0.564540368796182	0.5747087515785547	0.20335833919753304	0.30188739091788686	0.5644705445684235	0.5746374471705339	0.20335840684186982	0.3018866919563638	0.5644006726379304	0.574566094048225	0.20335847526094172	0.30188599339453953	0.5648043396081773	0.5794240942128294	0.43513021981902894	0.1643029034166074	0.5647343114339074	0.5793517667514486	0.43510890357041276	0.16430275148816903	0.5697615566499175	0.5813227569228749	0.1251131595212235	0.5812498194478257	0.12511310287114868	0.5903356615224459	0.09200000475228685	0.5902604435411748	0.6137521712198268	0.6136724308468373	0.6135926370390606	0.6311980694066928
0.6550718825035469	0.6550021630604823	0.4274257228583666	0.6516025753912504	0.42741789255468954	0.6385428356546773	0.6487562984865384	0.3677428296226017	0.42876360039342126	0.6384756147398027	0.6486877918774576	0.3677404147510017	0.42875672864884135	0.6384083432568041	0.6486192337335732	0.3677379983611315	0.42874985070601485	0.6387506023393479	0.6537186311459837	0.33205654908396937	0.2727089734634445	0.6386830771652975	0.6536491890769701	0.33205634386650984	0.272708764016652	0.6432279035431543	0.6553354859229806	0.0899989158536931	0.6552654249896519	0.08999889527799068	0.6676131560809295	0.07695628960420596	0.6675410799273076	0.6929543656329168	0.6928782576578748	0.6928020929415197	0.5488600027052701
